,game_id,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
296,Milano Brescia game 1,2 punti segnato,Johannes Voigtmann,Nicolò Melli,made,119,1919,765,196,0
297,Milano Brescia game 1,2 punti sbagliato,,Diego Flaccadori,missed,216,2016,300,196,1
298,Milano Brescia game 1,3 punti sbagliato,,Diego Flaccadori,missed,242,2042,285,728,6
299,Milano Brescia game 1,2 punti sbagliato,,Nicolò Melli,missed,254,2054,600,700,2
300,Milano Brescia game 1,2 punti sbagliato,,Johannes Voigtmann,missed,254,2054,600,700,2
301,Milano Brescia game 1,3 punti segnato,Stefano Tonut,Diego Flaccadori,made,273,2073,105,532,6
302,Milano Brescia game 1,3 punti sbagliato,,Johannes Voigtmann,missed,307,2107,825,924,7
303,Milano Brescia game 1,2 punti sbagliato,,Nicolò Melli,missed,323,2123,885,756,3
304,Milano Brescia game 1,3 punti sbagliato,,Stefano Tonut,missed,369,2169,1380,504,8
305,Milano Brescia game 1,3 punti sbagliato,,Nikola Mirotic,missed,411,2211,1455,112,8
306,Milano Brescia game 1,3 punti sbagliato,,Shabazz Napier,missed,474,2274,690,924,6
307,Milano Brescia game 1,3 punti sbagliato,,Devon Hall,missed,512,2312,1320,756,7
308,Milano Brescia game 1,2 punti sbagliato,,Diego Flaccadori,missed,529,2329,435,224,1
309,Milano Brescia game 1,2 punti segnato,,Nicolò Melli,made,529,2329,435,224,1
310,Milano Brescia game 1,2 punti segnato,Shabazz Napier,Nicolò Melli,made,566,2366,195,336,1
311,Milano Brescia game 2,2 punti sbagliato,,Nikola Mirotic,missed,36,36,780,252,0
312,Milano Brescia game 2,2 punti segnato,,Shavon Shields,made,94,94,810,392,0
313,Milano Brescia game 2,3 punti segnato,Nicolò Melli,Nikola Mirotic,made,113,113,45,168,5
314,Milano Brescia game 2,3 punti sbagliato,,Shabazz Napier,missed,154,154,1065,924,7
315,Milano Brescia game 2,3 punti segnato,Shabazz Napier,Shavon Shields,made,183,183,1260,728,7
316,Milano Brescia game 2,3 punti sbagliato,,Stefano Tonut,missed,227,227,225,756,6
317,Milano Brescia game 2,3 punti segnato,,Stefano Tonut,made,242,242,300,784,6
318,Milano Brescia game 2,3 punti sbagliato,,Nikola Mirotic,missed,275,275,675,980,6
319,Milano Brescia game 2,3 punti segnato,Johannes Voigtmann,Devon Hall,made,346,346,390,896,6
320,Milano Brescia game 2,3 punti segnato,Diego Flaccadori,Devon Hall,made,378,378,285,840,6
321,Milano Brescia game 2,3 punti sbagliato,,Stefano Tonut,missed,422,422,735,1008,6
322,Milano Brescia game 2,3 punti sbagliato,,Diego Flaccadori,missed,454,454,855,952,7
323,Milano Brescia game 2,3 punti sbagliato,,Devon Hall,missed,512,512,1455,196,8
324,Milano Brescia game 2,2 punti sbagliato,,Diego Flaccadori,missed,530,530,465,504,2
325,Milano Brescia game 2,3 punti sbagliato,,Shavon Shields,missed,547,547,465,980,6
326,Milano Brescia game 2,3 punti sbagliato,,Diego Flaccadori,missed,596,596,45,252,5
327,Milano Brescia game 2,3 punti sbagliato,,Johannes Voigtmann,missed,18,618,90,476,5
328,Milano Brescia game 2,2 punti segnato,Devon Hall,Johannes Voigtmann,made,23,623,780,252,0
329,Milano Brescia game 2,3 punti sbagliato,,Nikola Mirotic,missed,69,669,285,840,6
330,Milano Brescia game 2,2 punti sbagliato,,Nikola Mirotic,missed,95,695,600,336,0
331,Milano Brescia game 2,3 punti sbagliato,,Devon Hall,missed,130,730,210,812,6
332,Milano Brescia game 2,2 punti sbagliato,,Stefano Tonut,missed,168,768,855,336,0
333,Milano Brescia game 2,2 punti sbagliato,,Shabazz Napier,missed,196,796,660,392,2
334,Milano Brescia game 2,2 punti sbagliato,,Nicolò Melli,missed,225,825,630,336,0
335,Milano Brescia game 2,2 punti segnato,,Nikola Mirotic,made,225,825,630,336,0
336,Milano Brescia game 2,3 punti segnato,,Shabazz Napier,made,272,872,555,952,6
337,Milano Brescia game 2,3 punti sbagliato,,Nikola Mirotic,missed,308,908,30,224,5
338,Milano Brescia game 2,2 punti sbagliato,,Nicolò Melli,missed,370,970,570,532,2
339,Milano Brescia game 2,2 punti segnato,Shabazz Napier,Nicolò Melli,made,397,997,735,140,0
340,Milano Brescia game 2,3 punti sbagliato,,Devon Hall,missed,459,1059,1320,616,7
341,Milano Brescia game 2,2 punti sbagliato,,Devon Hall,missed,494,1094,960,280,0
342,Milano Brescia game 2,2 punti sbagliato,,Devon Hall,missed,520,1120,645,224,0
343,Milano Brescia game 2,2 punti sbagliato,,Kyle Hines,missed,520,1120,645,224,0
344,Milano Brescia game 2,2 punti segnato,,Shavon Shields,made,595,1195,840,224,0
345,Milano Brescia game 2,2 punti sbagliato,,Nikola Mirotic,missed,45,1245,1050,196,4
346,Milano Brescia game 2,2 punti segnato,,Shabazz Napier,made,81,1281,705,224,0
347,Milano Brescia game 2,3 punti segnato,Shavon Shields,Nikola Mirotic,made,110,1310,1200,868,7
348,Milano Brescia game 2,3 punti sbagliato,,Shavon Shields,missed,137,1337,1290,784,7
349,Milano Brescia game 2,3 punti sbagliato,,Shabazz Napier,missed,192,1392,1335,616,7
350,Milano Brescia game 2,3 punti segnato,Stefano Tonut,Nikola Mirotic,made,207,1407,1425,392,8
351,Milano Brescia game 2,2 punti segnato,Shabazz Napier,Nikola Mirotic,made,237,1437,750,140,0
352,Milano Brescia game 2,2 punti sbagliato,,Nikola Mirotic,missed,284,1484,315,196,1
353,Milano Brescia game 2,2 punti segnato,Shavon Shields,Nikola Mirotic,made,331,1531,825,168,0
354,Milano Brescia game 2,2 punti segnato,,Shavon Shields,made,348,1548,810,196,0
355,Milano Brescia game 2,2 punti sbagliato,,Stefano Tonut,missed,374,1574,870,224,0
356,Milano Brescia game 2,2 punti segnato,,Devon Hall,made,395,1595,900,448,3
357,Milano Brescia game 2,3 punti segnato,Johannes Voigtmann,Devon Hall,made,438,1638,1455,308,8
358,Milano Brescia game 2,3 punti segnato,Stefano Tonut,Johannes Voigtmann,made,480,1680,60,196,5
359,Milano Brescia game 2,2 punti sbagliato,,Kyle Hines,missed,546,1746,375,196,1
360,Milano Brescia game 2,2 punti sbagliato,,Diego Flaccadori,missed,563,1763,795,252,0
361,Milano Brescia game 2,2 punti sbagliato,,Kyle Hines,missed,563,1763,795,252,0
362,Milano Brescia game 2,2 punti sbagliato,,Johannes Voigtmann,missed,563,1763,795,252,0
363,Milano Brescia game 2,2 punti segnato,,Johannes Voigtmann,made,563,1763,795,252,0
364,Milano Brescia game 2,3 punti segnato,Kyle Hines,Johannes Voigtmann,made,45,1845,1200,952,7
365,Milano Brescia game 2,3 punti sbagliato,,Johannes Voigtmann,missed,82,1882,105,504,5
366,Milano Brescia game 2,3 punti segnato,Diego Flaccadori,Shavon Shields,made,89,1889,1035,952,7
367,Milano Brescia game 2,3 punti sbagliato,,Nikola Mirotic,missed,178,1978,60,168,5
368,Milano Brescia game 2,3 punti sbagliato,,Nicolò Melli,missed,202,2002,300,784,6
369,Milano Brescia game 2,2 punti segnato,Devon Hall,Shavon Shields,made,223,2023,675,196,0
370,Milano Brescia game 2,2 punti sbagliato,,Nikola Mirotic,missed,265,2065,1200,336,4
371,Milano Brescia game 2,3 punti sbagliato,,Shavon Shields,missed,296,2096,1290,784,7
372,Milano Brescia game 2,3 punti segnato,Devon Hall,Nikola Mirotic,made,312,2112,60,112,5
373,Milano Brescia game 2,3 punti segnato,Devon Hall,Nicolò Melli,made,369,2169,1410,504,8
374,Milano Brescia game 2,2 punti segnato,Nicolò Melli,Nikola Mirotic,made,424,2224,825,252,0
375,Milano Brescia game 3,2 punti segnato,Stefano Tonut,Nicolò Melli,made,35,35,615,644,2
376,Milano Brescia game 3,2 punti segnato,,Stefano Tonut,made,54,54,735,168,0
377,Milano Brescia game 3,3 punti sbagliato,,Nikola Mirotic,missed,67,67,615,896,6
378,Milano Brescia game 3,3 punti segnato,,Shabazz Napier,made,69,69,765,868,7
379,Milano Brescia game 3,3 punti sbagliato,,Nikola Mirotic,missed,103,103,1335,672,7
380,Milano Brescia game 3,3 punti sbagliato,,Stefano Tonut,missed,151,151,1185,784,7
381,Milano Brescia game 3,3 punti segnato,Shabazz Napier,Nicolò Melli,made,161,161,1110,840,7
382,Milano Brescia game 3,2 punti sbagliato,,Nicolò Melli,missed,206,206,225,112,1
383,Milano Brescia game 3,3 punti segnato,,Shabazz Napier,made,273,273,945,840,7
384,Milano Brescia game 3,3 punti segnato,Nikola Mirotic,Shavon Shields,made,300,300,375,784,6
385,Milano Brescia game 3,3 punti sbagliato,,Devon Hall,missed,333,333,1125,812,7
386,Milano Brescia game 3,3 punti sbagliato,,Shavon Shields,missed,338,338,495,840,6
387,Milano Brescia game 3,3 punti segnato,Diego Flaccadori,Devon Hall,made,361,361,1275,700,7
388,Milano Brescia game 3,2 punti sbagliato,,Shavon Shields,missed,397,397,645,672,2
389,Milano Brescia game 3,2 punti segnato,,Devon Hall,made,421,421,810,140,0
390,Milano Brescia game 3,3 punti sbagliato,,Johannes Voigtmann,missed,462,462,1125,840,7
391,Milano Brescia game 3,2 punti segnato,,Johannes Voigtmann,made,489,489,705,140,0
392,Milano Brescia game 3,3 punti segnato,Diego Flaccadori,Giampaolo Ricci,made,556,556,270,728,6
393,Milano Brescia game 3,3 punti segnato,Diego Flaccadori,Giampaolo Ricci,made,586,586,45,196,5
394,Milano Brescia game 3,3 punti sbagliato,,Devon Hall,missed,32,632,1185,756,7
395,Milano Brescia game 3,3 punti segnato,Johannes Voigtmann,Shabazz Napier,made,70,670,735,896,6
396,Milano Brescia game 3,2 punti sbagliato,,Shabazz Napier,missed,139,739,855,140,0
397,Milano Brescia game 3,2 punti segnato,,Giampaolo Ricci,made,149,749,900,252,0
398,Milano Brescia game 3,3 punti segnato,,Shabazz Napier,made,169,769,1245,728,7
399,Milano Brescia game 3,2 punti sbagliato,,Stefano Tonut,missed,197,797,705,224,0
400,Milano Brescia game 3,2 punti sbagliato,,Nikola Mirotic,missed,223,823,1275,168,4
401,Milano Brescia game 3,3 punti segnato,Nicolò Melli,Nikola Mirotic,made,253,853,840,868,7
402,Milano Brescia game 3,3 punti segnato,Nicolò Melli,Stefano Tonut,made,317,917,465,812,6
403,Milano Brescia game 3,2 punti sbagliato,,Shavon Shields,missed,341,941,795,168,0
404,Milano Brescia game 3,3 punti segnato,Shabazz Napier,Shavon Shields,made,391,991,1125,812,7
405,Milano Brescia game 3,2 punti sbagliato,,Stefano Tonut,missed,425,1025,855,224,0
406,Milano Brescia game 3,2 punti sbagliato,,Shavon Shields,missed,427,1027,1170,252,4
407,Milano Brescia game 3,3 punti segnato,Kyle Hines,Giampaolo Ricci,made,492,1092,255,672,6
408,Milano Brescia game 3,3 punti segnato,Shabazz Napier,Shavon Shields,made,500,1100,270,700,6
409,Milano Brescia game 3,3 punti sbagliato,,Shavon Shields,missed,578,1178,555,896,6
410,Milano Brescia game 3,3 punti sbagliato,,Johannes Voigtmann,missed,600,1200,645,1204,6
411,Milano Brescia game 3,3 punti sbagliato,,Nikola Mirotic,missed,12,1212,615,896,6
412,Milano Brescia game 3,2 punti sbagliato,,Nicolò Melli,missed,61,1261,405,588,2
413,Milano Brescia game 3,3 punti sbagliato,,Shabazz Napier,missed,98,1298,375,812,6
414,Milano Brescia game 3,2 punti segnato,Nicolò Melli,Giampaolo Ricci,made,150,1350,675,224,0
415,Milano Brescia game 3,2 punti sbagliato,,Nicolò Melli,missed,173,1373,765,196,0
416,Milano Brescia game 3,2 punti segnato,,Nikola Mirotic,made,173,1373,765,196,0
417,Milano Brescia game 3,3 punti segnato,Devon Hall,Nikola Mirotic,made,245,1445,180,644,6
418,Milano Brescia game 3,3 punti sbagliato,,Devon Hall,missed,285,1485,105,476,5
419,Milano Brescia game 3,2 punti segnato,,Nikola Mirotic,made,333,1533,1095,280,4
420,Milano Brescia game 3,2 punti segnato,,Kyle Hines,made,373,1573,750,168,0
421,Milano Brescia game 3,3 punti segnato,Shavon Shields,Giampaolo Ricci,made,414,1614,1440,224,8
422,Milano Brescia game 3,3 punti sbagliato,,Giampaolo Ricci,missed,503,1703,1050,868,7
423,Milano Brescia game 3,2 punti segnato,,Shavon Shields,made,523,1723,765,308,0
424,Milano Brescia game 3,3 punti sbagliato,,Diego Flaccadori,missed,572,1772,1125,812,7
425,Milano Brescia game 3,2 punti segnato,,Johannes Voigtmann,made,572,1772,705,224,0
426,Milano Brescia game 3,3 punti segnato,Johannes Voigtmann,Kyle Hines,made,600,1800,420,868,6
427,Milano Brescia game 3,2 punti segnato,,Diego Flaccadori,made,32,1832,735,224,0
428,Milano Brescia game 3,2 punti sbagliato,,Johannes Voigtmann,missed,109,1909,435,504,2
429,Milano Brescia game 3,3 punti segnato,,Devon Hall,made,115,1915,360,868,6
430,Milano Brescia game 3,2 punti segnato,,Diego Flaccadori,made,145,1945,660,196,0
431,Milano Brescia game 3,2 punti segnato,Johannes Voigtmann,Devon Hall,made,200,2000,720,168,0
432,Milano Brescia game 3,3 punti sbagliato,,Nicolò Melli,missed,249,2049,255,756,6
433,Milano Brescia game 3,3 punti sbagliato,,Shabazz Napier,missed,345,2145,945,868,7
434,Milano Brescia game 3,2 punti segnato,,Nicolò Melli,made,355,2155,600,280,0
435,Milano Brescia game 3,2 punti sbagliato,,Shavon Shields,missed,385,2185,615,616,2
436,Milano Brescia game 3,2 punti segnato,,Devon Hall,made,418,2218,795,252,0
437,Milano Brescia game 3,3 punti sbagliato,,Diego Flaccadori,missed,446,2246,465,840,6
438,Milano Brescia game 3,2 punti sbagliato,,Stefano Tonut,missed,476,2276,570,476,2
439,Milano Brescia game 3,2 punti segnato,,Devon Hall,made,511,2311,1005,700,3
440,Milano Brescia game 3,3 punti sbagliato,,Giampaolo Ricci,missed,551,2351,1095,812,7
441,24451,2 punti segnato,,Stefano Tonut,made,55,55,660,224,0
442,24451,2 punti sbagliato,,Nicolò Melli,missed,100,100,525,728,2
443,24451,2 punti sbagliato,,Nicolò Melli,missed,159,159,870,196,0
444,24451,2 punti segnato,,Nicolò Melli,made,159,159,870,196,0
445,24451,3 punti sbagliato,,Devon Hall,missed,194,194,1335,616,7
446,24451,2 punti sbagliato,,Stefano Tonut,missed,227,227,825,168,0
447,24451,2 punti sbagliato,,Johannes Voigtmann,missed,281,281,1185,252,4
448,24451,2 punti sbagliato,,Shavon Shields,missed,303,303,840,224,0
449,24451,2 punti segnato,,Nicolò Melli,made,303,303,840,224,0
450,24451,3 punti sbagliato,,Stefano Tonut,missed,352,352,135,672,6
451,24451,2 punti segnato,,Shabazz Napier,made,383,383,870,252,0
452,24451,2 punti sbagliato,,Shavon Shields,missed,440,440,585,476,2
453,24451,3 punti segnato,,Shabazz Napier,made,468,468,1200,784,7
454,24451,3 punti sbagliato,,Shabazz Napier,missed,508,508,180,672,6
455,24451,3 punti sbagliato,,Shavon Shields,missed,519,519,225,784,6
456,24451,3 punti sbagliato,,Diego Flaccadori,missed,572,572,30,140,5
457,24451,3 punti sbagliato,,Devon Hall,missed,600,600,735,1344,6
458,24451,3 punti sbagliato,,Giampaolo Ricci,missed,70,670,900,924,7
459,24451,2 punti sbagliato,,Devon Hall,missed,99,699,675,280,0
460,24451,2 punti sbagliato,,Stefano Tonut,missed,150,750,1140,644,3
461,24451,2 punti segnato,,Shabazz Napier,made,223,823,825,196,0
462,24451,2 punti sbagliato,,Nikola Mirotic,missed,281,881,630,252,0
463,24451,2 punti sbagliato,,Nicolò Melli,missed,363,963,660,672,2
464,24451,2 punti segnato,Shavon Shields,Nicolò Melli,made,395,995,660,224,0
465,24451,2 punti sbagliato,,Nicolò Melli,missed,474,1074,675,560,2
466,24451,2 punti sbagliato,,Kyle Hines,missed,510,1110,795,196,0
467,24451,2 punti sbagliato,,Johannes Voigtmann,missed,530,1130,840,224,0
468,24451,2 punti segnato,,Kyle Hines,made,530,1130,840,224,0
469,24451,3 punti sbagliato,,Shabazz Napier,missed,580,1180,645,952,6
470,24451,3 punti segnato,,Shabazz Napier,made,14,1214,450,868,6
471,24451,2 punti sbagliato,,Nicolò Melli,missed,104,1304,975,616,3
472,24451,2 punti sbagliato,,Nicolò Melli,missed,190,1390,690,560,2
473,24451,2 punti sbagliato,,Devon Hall,missed,196,1396,660,168,0
474,24451,2 punti sbagliato,,Nikola Mirotic,missed,213,1413,705,140,0
475,24451,2 punti segnato,,Shabazz Napier,made,244,1444,690,140,0
476,24451,2 punti segnato,Shavon Shields,Devon Hall,made,282,1482,780,196,0
477,24451,3 punti segnato,Devon Hall,Shavon Shields,made,319,1519,1275,700,7
478,24451,3 punti sbagliato,,Nicolò Melli,missed,356,1556,1095,868,7
479,24451,2 punti sbagliato,,Nikola Mirotic,missed,356,1556,1095,868,7
480,24451,2 punti segnato,,Nikola Mirotic,made,356,1556,1095,868,7
481,24451,2 punti segnato,,Shavon Shields,made,381,1581,780,252,0
482,24451,3 punti sbagliato,,Stefano Tonut,missed,420,1620,1125,812,7
483,24451,3 punti segnato,,Shavon Shields,made,452,1652,1035,924,7
484,24451,2 punti sbagliato,,Shavon Shields,missed,504,1704,885,196,0
485,24451,3 punti segnato,Johannes Voigtmann,Devon Hall,made,509,1709,75,476,5
486,24451,2 punti segnato,Shavon Shields,Kyle Hines,made,552,1752,825,224,0
487,24451,3 punti segnato,,Shavon Shields,made,595,1795,990,924,7
488,24451,3 punti sbagliato,,Johannes Voigtmann,missed,63,1863,1305,728,7
489,24451,3 punti segnato,,Shabazz Napier,made,99,1899,615,924,6
490,24451,3 punti segnato,Nicolò Melli,Devon Hall,made,143,1943,1260,784,7
491,24451,2 punti sbagliato,,Stefano Tonut,missed,177,1977,1275,168,4
492,24451,2 punti sbagliato,,Nikola Mirotic,missed,227,2027,345,196,1
493,24451,3 punti sbagliato,,Shabazz Napier,missed,246,2046,555,896,6
494,24451,2 punti sbagliato,,Nicolò Melli,missed,332,2132,810,588,3
495,24451,2 punti segnato,,Shavon Shields,made,403,2203,825,196,0
496,24451,2 punti sbagliato,,Shabazz Napier,missed,475,2275,675,196,0
497,24451,2 punti sbagliato,,Shavon Shields,missed,509,2309,825,616,3
498,24451,3 punti sbagliato,,Nikola Mirotic,missed,537,2337,270,728,6
499,24451,3 punti segnato,,Shabazz Napier,made,567,2367,540,868,6
500,24451,2 punti sbagliato,,Shabazz Napier,missed,597,2397,795,224,0
501,24451,2 punti segnato,,Nicolò Melli,made,313,2413,1155,252,4
502,24451,3 punti segnato,,Shavon Shields,made,348,2448,1230,784,7
503,24451,2 punti sbagliato,,Shabazz Napier,missed,387,2487,1065,532,3
504,24451,3 punti segnato,,Shavon Shields,made,427,2527,405,812,6
505,24451,3 punti segnato,,Shavon Shields,made,457,2557,225,672,6
506,24451,3 punti sbagliato,,Devon Hall,missed,499,2599,600,924,6
507,24451,2 punti segnato,,Devon Hall,made,544,2644,765,224,0
508,24451,3 punti segnato,,Devon Hall,made,577,2677,300,812,6
509,24452,3 punti sbagliato,,Nikola Mirotic,missed,44,44,705,952,6
510,24452,3 punti sbagliato,,Shabazz Napier,missed,76,76,1155,812,7
511,24452,2 punti sbagliato,,Shabazz Napier,missed,82,82,810,196,0
512,24452,2 punti sbagliato,,Nicolò Melli,missed,92,92,750,140,0
513,24452,3 punti segnato,,Nikola Mirotic,made,111,111,1350,616,7
514,24452,3 punti sbagliato,,Nikola Mirotic,missed,149,149,1455,168,8
515,24452,3 punti segnato,,Stefano Tonut,made,275,275,435,868,6
516,24452,3 punti segnato,Shabazz Napier,Nicolò Melli,made,315,315,150,756,6
517,24452,2 punti segnato,,Stefano Tonut,made,380,380,675,196,0
518,24452,2 punti sbagliato,,Shavon Shields,missed,411,411,735,364,0
519,24452,2 punti sbagliato,,Stefano Tonut,missed,424,424,945,336,3
520,24452,2 punti sbagliato,,Shavon Shields,missed,450,450,810,196,0
521,24452,2 punti segnato,Shavon Shields,Kyle Hines,made,558,558,690,224,0
522,24452,3 punti sbagliato,,Devon Hall,missed,588,588,1305,840,7
523,24452,3 punti sbagliato,,Shavon Shields,missed,597,597,210,756,6
524,24452,3 punti segnato,Johannes Voigtmann,Devon Hall,made,38,638,435,896,6
525,24452,2 punti sbagliato,,Shabazz Napier,missed,110,710,555,532,2
526,24452,2 punti sbagliato,,Shabazz Napier,missed,148,748,735,504,2
527,24452,2 punti segnato,,Devon Hall,made,174,774,540,532,2
528,24452,2 punti segnato,Shabazz Napier,Nicolò Melli,made,221,821,765,308,0
529,24452,2 punti segnato,,Stefano Tonut,made,284,884,1035,644,3
530,24452,2 punti segnato,,Shabazz Napier,made,328,928,915,672,3
531,24452,3 punti sbagliato,,Stefano Tonut,missed,365,965,1455,280,8
532,24452,2 punti sbagliato,,Kyle Hines,missed,389,989,735,140,0
533,24452,3 punti sbagliato,,Shavon Shields,missed,435,1035,45,336,5
534,24452,3 punti sbagliato,,Nikola Mirotic,missed,467,1067,150,616,6
535,24452,2 punti sbagliato,,Stefano Tonut,missed,513,1113,270,476,2
536,24452,2 punti segnato,,Shavon Shields,made,545,1145,615,308,0
537,24452,2 punti sbagliato,,Stefano Tonut,missed,589,1189,1275,392,4
538,24452,3 punti sbagliato,,Shavon Shields,missed,600,1200,1350,1092,7
539,24452,3 punti sbagliato,,Devon Hall,missed,48,1248,1305,700,7
540,24452,2 punti sbagliato,,Nikola Mirotic,missed,92,1292,645,224,0
541,24452,3 punti segnato,,Shabazz Napier,made,100,1300,240,700,6
542,24452,3 punti sbagliato,,Shabazz Napier,missed,138,1338,705,980,6
543,24452,3 punti segnato,Stefano Tonut,Devon Hall,made,165,1365,1215,784,7
544,24452,2 punti sbagliato,,Shavon Shields,missed,202,1402,705,280,0
545,24452,2 punti segnato,,Devon Hall,made,217,1417,825,168,0
546,24452,2 punti segnato,Diego Flaccadori,Nicolò Melli,made,264,1464,795,252,0
547,24452,2 punti segnato,,Nikola Mirotic,made,292,1492,780,224,0
548,24452,2 punti sbagliato,,Diego Flaccadori,missed,347,1547,945,532,3
549,24452,2 punti sbagliato,,Nikola Mirotic,missed,347,1547,945,532,3
550,24452,2 punti sbagliato,,Nicolò Melli,missed,383,1583,825,672,3
551,24452,3 punti sbagliato,,Diego Flaccadori,missed,399,1599,1395,616,7
552,24452,2 punti sbagliato,,Nikola Mirotic,missed,405,1605,585,196,0
553,24452,3 punti segnato,Devon Hall,Nikola Mirotic,made,436,1636,390,840,6
554,24452,2 punti segnato,,Diego Flaccadori,made,462,1662,765,224,0
555,24452,3 punti sbagliato,,Diego Flaccadori,missed,497,1697,645,924,6
556,24452,2 punti segnato,,Johannes Voigtmann,made,547,1747,735,308,0
557,24452,2 punti sbagliato,,Diego Flaccadori,missed,586,1786,420,532,2
558,24452,2 punti segnato,,Shabazz Napier,made,25,1825,1020,560,3
559,24452,2 punti segnato,,Stefano Tonut,made,51,1851,705,224,0
560,24452,2 punti segnato,,Shavon Shields,made,66,1866,765,140,0
561,24452,3 punti sbagliato,,Stefano Tonut,missed,185,1985,780,924,7
562,24452,2 punti sbagliato,,Nicolò Melli,missed,207,2007,225,196,1
563,24452,3 punti sbagliato,,Nikola Mirotic,missed,290,2090,1395,588,7
564,24452,3 punti sbagliato,,Nikola Mirotic,missed,328,2128,45,112,5
565,24452,2 punti segnato,,Devon Hall,made,328,2128,45,112,5
566,24452,3 punti sbagliato,,Shabazz Napier,missed,371,2171,45,252,5
567,24452,3 punti sbagliato,,Nicolò Melli,missed,408,2208,1470,84,8
568,24452,3 punti segnato,Devon Hall,Nikola Mirotic,made,441,2241,45,140,5
569,24452,3 punti sbagliato,,Nikola Mirotic,missed,474,2274,1365,784,7
570,24452,3 punti sbagliato,,Shabazz Napier,missed,565,2365,465,868,6
571,24453,2 punti sbagliato,,Shavon Shields,missed,8,8,795,196,0
572,24453,2 punti segnato,,Shavon Shields,made,8,8,795,196,0
573,24453,2 punti segnato,Nicolò Melli,Nikola Mirotic,made,53,53,690,308,0
574,24453,3 punti sbagliato,,Stefano Tonut,missed,90,90,270,728,6
575,24453,2 punti segnato,Nicolò Melli,Shavon Shields,made,118,118,810,280,0
576,24453,3 punti sbagliato,,Nikola Mirotic,missed,146,146,150,672,6
577,24453,3 punti sbagliato,,Nicolò Melli,missed,212,212,1200,756,7
578,24453,2 punti segnato,,Nikola Mirotic,made,243,243,735,364,0
579,24453,2 punti sbagliato,,Nicolò Melli,missed,286,286,795,252,0
580,24453,2 punti segnato,Shabazz Napier,Nicolò Melli,made,312,312,735,196,0
581,24453,2 punti sbagliato,,Shavon Shields,missed,344,344,870,672,3
582,24453,2 punti sbagliato,,Shavon Shields,missed,355,355,585,336,0
583,24453,2 punti segnato,Shabazz Napier,Kyle Hines,made,368,368,720,224,0
584,24453,2 punti segnato,Kyle Hines,Nikola Mirotic,made,425,425,765,196,0
585,24453,2 punti sbagliato,,Nikola Mirotic,missed,457,457,1245,280,4
586,24453,2 punti segnato,,Shavon Shields,made,488,488,780,196,0
587,24453,2 punti sbagliato,,Shavon Shields,missed,511,511,675,336,0
588,24453,3 punti sbagliato,,Johannes Voigtmann,missed,521,521,1380,616,7
589,24453,3 punti sbagliato,,Diego Flaccadori,missed,527,527,465,896,6
590,24453,2 punti segnato,,Johannes Voigtmann,made,527,527,465,896,6
591,24453,3 punti segnato,Johannes Voigtmann,Diego Flaccadori,made,567,567,15,224,5
592,24453,3 punti segnato,,Devon Hall,made,599,599,225,700,6
593,24453,2 punti segnato,,Devon Hall,made,63,663,660,336,0
594,24453,2 punti segnato,,Nicolò Melli,made,112,712,780,224,0
595,24453,3 punti sbagliato,,Giampaolo Ricci,missed,165,765,1170,812,7
596,24453,2 punti segnato,Nicolò Melli,Diego Flaccadori,made,172,772,465,588,2
597,24453,2 punti segnato,,Diego Flaccadori,made,226,826,630,196,0
598,24453,3 punti sbagliato,,Giampaolo Ricci,missed,256,856,1440,196,8
599,24453,2 punti sbagliato,,Shabazz Napier,missed,296,896,315,252,1
600,24453,3 punti segnato,,Shabazz Napier,made,326,926,420,868,6
601,24453,3 punti sbagliato,,Stefano Tonut,missed,367,967,1230,756,7
602,24453,3 punti sbagliato,,Shavon Shields,missed,395,995,195,812,6
603,24453,3 punti sbagliato,,Shabazz Napier,missed,424,1024,555,896,6
604,24453,2 punti segnato,Shabazz Napier,Nikola Mirotic,made,499,1099,765,224,0
605,24453,2 punti sbagliato,,Diego Flaccadori,missed,546,1146,735,392,0
606,24453,2 punti segnato,,Diego Flaccadori,made,585,1185,345,560,2
607,24453,3 punti sbagliato,,Shavon Shields,missed,27,1227,570,952,6
608,24453,3 punti segnato,Shabazz Napier,Stefano Tonut,made,111,1311,45,280,5
609,24453,2 punti sbagliato,,Nikola Mirotic,missed,141,1341,870,364,0
610,24453,2 punti segnato,Stefano Tonut,Nikola Mirotic,made,176,1376,885,196,0
611,24453,2 punti sbagliato,,Stefano Tonut,missed,210,1410,900,196,0
612,24453,3 punti segnato,Shabazz Napier,Nikola Mirotic,made,227,1427,45,84,5
613,24453,3 punti sbagliato,,Shavon Shields,missed,270,1470,1305,700,7
614,24453,3 punti sbagliato,,Shabazz Napier,missed,301,1501,1125,812,7
615,24453,3 punti segnato,Diego Flaccadori,Johannes Voigtmann,made,337,1537,855,980,7
616,24453,2 punti sbagliato,,Johannes Voigtmann,missed,397,1597,345,308,1
617,24453,3 punti sbagliato,,Shavon Shields,missed,432,1632,975,896,7
618,24453,2 punti segnato,Devon Hall,Diego Flaccadori,made,491,1691,750,196,0
619,24453,2 punti sbagliato,,Shavon Shields,missed,549,1749,705,280,0
620,24453,3 punti sbagliato,,Shavon Shields,missed,568,1768,1290,728,7
621,24453,2 punti sbagliato,,Johannes Voigtmann,missed,568,1768,1290,728,7
622,24453,3 punti sbagliato,,Shavon Shields,missed,599,1799,810,1204,7
