"game_id","description","assist","player","result","periodTime","totalTime","xx","yy"
"Milano Brescia game 2","2 punti sbagliato","","Jason Burnell","missed",402,2202,825,252
"Milano Brescia game 2","3 punti segnato","","John Petrucelli","made",442,2242,30,196
"Milano Brescia game 2","3 punti sbagliato","","Amedeo Della Valle","missed",480,2280,45,364
"Milano Brescia game 2","3 punti sbagliato","","Miro Bilan","missed",539,2339,450,868
"Milano Brescia game 2","3 punti sbagliato","","C.J. Massinburg","missed",586,2386,1170,756
"Milano Brescia game 3","3 punti sbagliato","","John Petrucelli","missed",16,16,1320,588
"Milano Brescia game 3","3 punti segnato","John Petrucelli","David Reginald Cournooh","made",86,86,375,812
"Milano Brescia game 3","2 punti segnato","","Amedeo Della Valle","made",112,112,735,588
"Milano Brescia game 3","3 punti segnato","","David Reginald Cournooh","made",178,178,1125,784
"Milano Brescia game 3","3 punti sbagliato","","Amedeo Della Valle","missed",221,221,585,924
"Milano Brescia game 3","3 punti segnato","Miro Bilan","Amedeo Della Valle","made",255,255,225,672
"Milano Brescia game 3","3 punti segnato","Amedeo Della Valle","Kenny Gabriel","made",311,311,135,560
"Milano Brescia game 3","3 punti sbagliato","","Kenny Gabriel","missed",349,349,300,728
"Milano Brescia game 3","2 punti sbagliato","","John Petrucelli","missed",412,412,600,616
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",445,445,435,588
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",470,470,660,224
"Milano Brescia game 3","3 punti sbagliato","","Amedeo Della Valle","missed",514,514,780,1064
"Milano Brescia game 3","3 punti sbagliato","","Jason Burnell","missed",531,531,960,868
"Milano Brescia game 3","3 punti segnato","","C.J. Massinburg","made",538,538,45,336
"Milano Brescia game 3","2 punti sbagliato","","C.J. Massinburg","missed",600,600,840,308
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",600,600,840,308
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",600,600,840,308
"Milano Brescia game 3","3 punti sbagliato","","John Petrucelli","missed",10,610,90,504
"Milano Brescia game 3","2 punti segnato","","C.J. Massinburg","made",48,648,855,476
"Milano Brescia game 3","2 punti sbagliato","","C.J. Massinburg","missed",90,690,675,252
"Milano Brescia game 3","2 punti segnato","David Reginald Cournooh","Nicola Akele","made",112,712,1155,280
"Milano Brescia game 3","3 punti segnato","C.J. Massinburg","Nicola Akele","made",154,754,1035,840
"Milano Brescia game 3","3 punti sbagliato","","Nicola Akele","missed",192,792,135,616
"Milano Brescia game 3","2 punti segnato","C.J. Massinburg","Jason Burnell","made",205,805,735,308
"Milano Brescia game 3","2 punti segnato","","C.J. Massinburg","made",270,870,615,308
"Milano Brescia game 3","3 punti sbagliato","","David Reginald Cournooh","missed",294,894,1455,168
"Milano Brescia game 3","2 punti segnato","","David Reginald Cournooh","made",303,903,705,196
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",333,933,660,448
"Milano Brescia game 3","2 punti segnato","Amedeo Della Valle","Kenny Gabriel","made",375,975,165,224
"Milano Brescia game 3","3 punti sbagliato","","Amedeo Della Valle","missed",408,1008,345,784
"Milano Brescia game 3","3 punti sbagliato","","C.J. Massinburg","missed",435,1035,390,840
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",469,1069,705,504
"Milano Brescia game 3","2 punti segnato","","C.J. Massinburg","made",532,1132,1005,168
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",562,1162,870,336
"Milano Brescia game 3","3 punti sbagliato","","John Petrucelli","missed",598,1198,195,672
"Milano Brescia game 3","2 punti segnato","Amedeo Della Valle","Miro Bilan","made",29,1229,525,196
"Milano Brescia game 3","2 punti segnato","Amedeo Della Valle","David Reginald Cournooh","made",117,1317,705,140
"Milano Brescia game 3","2 punti segnato","","Miro Bilan","made",222,1422,780,168
"Milano Brescia game 3","3 punti segnato","Miro Bilan","John Petrucelli","made",261,1461,195,644
"Milano Brescia game 3","2 punti segnato","","Miro Bilan","made",309,1509,765,196
"Milano Brescia game 3","3 punti segnato","C.J. Massinburg","Kenny Gabriel","made",360,1560,45,112
"Milano Brescia game 3","3 punti sbagliato","","C.J. Massinburg","missed",395,1595,825,868
"Milano Brescia game 3","2 punti sbagliato","","Amedeo Della Valle","missed",446,1646,675,224
"Milano Brescia game 3","2 punti segnato","John Petrucelli","Michael Cobbins","made",479,1679,825,196
"Milano Brescia game 3","2 punti segnato","Amedeo Della Valle","John Petrucelli","made",509,1709,720,140
"Milano Brescia game 3","2 punti segnato","Amedeo Della Valle","Michael Cobbins","made",543,1743,750,364
"Milano Brescia game 3","2 punti sbagliato","","Nicola Akele","missed",592,1792,390,392
"Milano Brescia game 3","3 punti sbagliato","","John Petrucelli","missed",19,1819,270,728
"Milano Brescia game 3","2 punti segnato","","Jason Burnell","made",80,1880,960,336
"Milano Brescia game 3","3 punti sbagliato","","Amedeo Della Valle","missed",132,1932,210,644
"Milano Brescia game 3","2 punti sbagliato","","Jason Burnell","missed",171,1971,915,364
"Milano Brescia game 3","2 punti segnato","Amedeo Della Valle","Kenny Gabriel","made",224,2024,1215,224
"Milano Brescia game 3","3 punti segnato","","C.J. Massinburg","made",259,2059,495,840
"Milano Brescia game 3","2 punti sbagliato","","C.J. Massinburg","missed",310,2110,720,252
"Milano Brescia game 3","2 punti sbagliato","","Miro Bilan","missed",310,2110,1035,448
"Milano Brescia game 3","3 punti segnato","","C.J. Massinburg","made",369,2169,360,868
"Milano Brescia game 3","2 punti sbagliato","","C.J. Massinburg","missed",428,2228,915,196
"Milano Brescia game 3","2 punti segnato","","Miro Bilan","made",459,2259,720,112
"Milano Brescia game 3","2 punti segnato","","David Reginald Cournooh","made",484,2284,825,168
"Milano Brescia game 3","3 punti segnato","Amedeo Della Valle","Kenny Gabriel","made",524,2324,720,896
"Milano Brescia game 3","3 punti segnato","","C.J. Massinburg","made",568,2368,1050,812
